DATE_TIME	TIMESTAMP	HEART_RATE	CADENCE	SPEED_SENSOR	SPEED_GPS	SPEED_SMOOTHED	PRESSURE	TEMPERATURE	LATITUDE_6	LONGITUDE_6	ACCURACY_GPS	ALTITUDE_GPS	ALTITUDE_BARO	ALTITUDE_SMOOTHED	DISTANCE_SENSOR	DISTANCE_GPS	BEARING	SLOPE_GPS	SLOPE_SMOOTHED	V_SPEED_GPS	V_SPEED_SMOOTHED
2023-02-03T18:30:32+0100	1675445432624	119																			
2023-02-03T18:30:33+0100	1675445433874	119																			
2023-02-03T18:30:35+0100	1675445435124	120																			
2023-02-03T18:30:36+0100	1675445436374	120																			
2023-02-03T18:30:37+0100	1675445437624	120																			
2023-02-03T18:30:38+0100	1675445438874	121																			
2023-02-03T18:30:40+0100	1675445440124	121																			
2023-02-03T18:30:41+0100	1675445441374	120																			
2023-02-03T18:30:42+0100	1675445442624	120																			
2023-02-03T18:30:43+0100	1675445443874	119																			
2023-02-03T18:30:45+0100	1675445445124	118																			
2023-02-03T18:30:46+0100	1675445446374	117																			
2023-02-03T18:30:47+0100	1675445447624	117																			
2023-02-03T18:30:48+0100	1675445448874	116																			
2023-02-03T18:30:50+0100	1675445450124	116																			
2023-02-03T18:30:51+0100	1675445451374	115																			
2023-02-03T18:30:52+0100	1675445452624	114																			
2023-02-03T18:30:53+0100	1675445453874	113																			
2023-02-03T18:30:55+0100	1675445455124	112																			
2023-02-03T18:30:56+0100	1675445456374	110																			
2023-02-03T18:30:57+0100	1675445457624	109																			
2023-02-03T18:30:58+0100	1675445458874	106																			
2023-02-03T18:31:00+0100	1675445460124	106																			
2023-02-03T18:31:01+0100	1675445461374	103																			
2023-02-03T18:31:02+0100	1675445462624	101																			
2023-02-03T18:31:03+0100	1675445463874	98																			
2023-02-03T18:31:05+0100	1675445465124	97																			
2023-02-03T18:31:06+0100	1675445466374	97																			
2023-02-03T18:31:07+0100	1675445467624	98																			
2023-02-03T18:31:08+0100	1675445468874	100																			
2023-02-03T18:31:10+0100	1675445470124	100																			
2023-02-03T18:31:11+0100	1675445471374	100																			
2023-02-03T18:31:12+0100	1675445472624	100																			
2023-02-03T18:31:13+0100	1675445473874	99																			
2023-02-03T18:31:15+0100	1675445475124	99																			
2023-02-03T18:31:16+0100	1675445476374	99																			
2023-02-03T18:31:17+0100	1675445477624	98																			
2023-02-03T18:31:18+0100	1675445478874	96																			
2023-02-03T18:31:20+0100	1675445480124	93																			
2023-02-03T18:31:21+0100	1675445481374	92																			
2023-02-03T18:31:22+0100	1675445482624	92																			
2023-02-03T18:31:23+0100	1675445483874	92																			
2023-02-03T18:31:25+0100	1675445485124	92																			
2023-02-03T18:31:26+0100	1675445486374	91																			
2023-02-03T18:31:27+0100	1675445487624	89																			
2023-02-03T18:31:28+0100	1675445488874	86																			
2023-02-03T18:31:30+0100	1675445490124	85																			
2023-02-03T18:31:31+0100	1675445491374	84																			
2023-02-03T18:31:32+0100	1675445492624	83																			
2023-02-03T18:31:33+0100	1675445493874	84																			
2023-02-03T18:31:35+0100	1675445495124	84																			
2023-02-03T18:31:36+0100	1675445496374	86																			
2023-02-03T18:31:37+0100	1675445497624	86																			
2023-02-03T18:31:38+0100	1675445498874	84																			
2023-02-03T18:31:40+0100	1675445500124	82																			
2023-02-03T18:31:41+0100	1675445501374	82																			
2023-02-03T18:31:42+0100	1675445502624	80																			
2023-02-03T18:31:43+0100	1675445503874	78																			
2023-02-03T18:31:45+0100	1675445505124	80																			
2023-02-03T18:31:46+0100	1675445506374	82																			
2023-02-03T18:31:47+0100	1675445507624	85																			
2023-02-03T18:31:48+0100	1675445508874	85																			
2023-02-03T18:31:50+0100	1675445510124	92																			
2023-02-03T18:31:51+0100	1675445511374	92																			
2023-02-03T18:31:52+0100	1675445512624	97																			
2023-02-03T18:31:53+0100	1675445513874	98																			
2023-02-03T18:31:55+0100	1675445515124	98																			
2023-02-03T18:31:56+0100	1675445516374	98																			
2023-02-03T18:31:57+0100	1675445517624	98																			
2023-02-03T18:31:58+0100	1675445518874	98																			
2023-02-03T18:32:00+0100	1675445520124	98																			
2023-02-03T18:32:01+0100	1675445521374	100																			
2023-02-03T18:32:02+0100	1675445522624	103																			
2023-02-03T18:32:03+0100	1675445523874	105																			
2023-02-03T18:32:05+0100	1675445525124	106																			
2023-02-03T18:32:06+0100	1675445526374	107																			
2023-02-03T18:32:07+0100	1675445527624	108																			
2023-02-03T18:32:08+0100	1675445528874	109																			
2023-02-03T18:32:10+0100	1675445530124	109																			
2023-02-03T18:32:11+0100	1675445531374	109																			
2023-02-03T18:32:12+0100	1675445532624	109																			
2023-02-03T18:32:13+0100	1675445533874	110																			
2023-02-03T18:32:15+0100	1675445535124	110																			
2023-02-03T18:32:16+0100	1675445536374	110																			
2023-02-03T18:32:17+0100	1675445537624	110																			
2023-02-03T18:32:18+0100	1675445538874	110																			
2023-02-03T18:32:20+0100	1675445540124	110																			
2023-02-03T18:32:21+0100	1675445541374	110																			
2023-02-03T18:32:22+0100	1675445542624	110																			
2023-02-03T18:32:23+0100	1675445543874	110																			
2023-02-03T18:32:25+0100	1675445545124	110																			
2023-02-03T18:32:26+0100	1675445546374	110																			
2023-02-03T18:32:27+0100	1675445547624	110																			
2023-02-03T18:32:28+0100	1675445548874	111																			
2023-02-03T18:32:30+0100	1675445550124	111																			
2023-02-03T18:32:31+0100	1675445551374	111																			
2023-02-03T18:32:32+0100	1675445552624	111																			
2023-02-03T18:32:33+0100	1675445553874	111																			
2023-02-03T18:32:35+0100	1675445555124	110																			
2023-02-03T18:32:36+0100	1675445556374	110																			
2023-02-03T18:32:37+0100	1675445557624	110																			
2023-02-03T18:32:38+0100	1675445558874	109																			
2023-02-03T18:32:40+0100	1675445560124	108																			
2023-02-03T18:32:41+0100	1675445561374	108																			
2023-02-03T18:32:42+0100	1675445562624	107																			
2023-02-03T18:32:43+0100	1675445563874	107																			
2023-02-03T18:32:45+0100	1675445565124	106																			
2023-02-03T18:32:46+0100	1675445566374	106																			
2023-02-03T18:32:47+0100	1675445567624	105																			
2023-02-03T18:32:48+0100	1675445568874	104																			
2023-02-03T18:32:50+0100	1675445570124	103																			
2023-02-03T18:32:51+0100	1675445571374	103																			
2023-02-03T18:32:52+0100	1675445572624	102																			
2023-02-03T18:32:53+0100	1675445573874	101																			
2023-02-03T18:32:55+0100	1675445575124	100																			
2023-02-03T18:32:56+0100	1675445576374	98																			
2023-02-03T18:32:57+0100	1675445577624	96																			
2023-02-03T18:32:58+0100	1675445578874	95																			
2023-02-03T18:33:00+0100	1675445580124	95																			
2023-02-03T18:33:01+0100	1675445581374	95																			
2023-02-03T18:33:02+0100	1675445582624	94																			
2023-02-03T18:33:03+0100	1675445583874	93																			
2023-02-03T18:33:05+0100	1675445585124	91																			
2023-02-03T18:33:06+0100	1675445586374	88																			
2023-02-03T18:33:07+0100	1675445587624	86																			
2023-02-03T18:33:08+0100	1675445588874	84																			
2023-02-03T18:33:10+0100	1675445590124	83																			
2023-02-03T18:33:11+0100	1675445591374	82																			
2023-02-03T18:33:12+0100	1675445592624	82																			
2023-02-03T18:33:13+0100	1675445593874	81																			
2023-02-03T18:33:15+0100	1675445595124	81																			
2023-02-03T18:33:16+0100	1675445596374	81																			
2023-02-03T18:33:17+0100	1675445597624	81																			
2023-02-03T18:33:18+0100	1675445598874	83																			
2023-02-03T18:33:20+0100	1675445600124	86																			
2023-02-03T18:33:21+0100	1675445601374	88																			
2023-02-03T18:33:22+0100	1675445602624	90																			
2023-02-03T18:33:23+0100	1675445603874	89																			
2023-02-03T18:33:25+0100	1675445605124	87																			
2023-02-03T18:33:26+0100	1675445606374	86																			
2023-02-03T18:33:27+0100	1675445607624	86																			
2023-02-03T18:33:28+0100	1675445608874	87																			
2023-02-03T18:33:30+0100	1675445610124	88																			
2023-02-03T18:33:31+0100	1675445611374	89																			
2023-02-03T18:33:32+0100	1675445612624	88																			
2023-02-03T18:33:33+0100	1675445613874	87																			
2023-02-03T18:33:35+0100	1675445615124	87																			
2023-02-03T18:33:36+0100	1675445616374	87																			
2023-02-03T18:33:37+0100	1675445617624	88																			
2023-02-03T18:33:38+0100	1675445618874	88																			
2023-02-03T18:33:40+0100	1675445620124	88																			
2023-02-03T18:33:41+0100	1675445621374	86																			
2023-02-03T18:33:42+0100	1675445622624	85																			
2023-02-03T18:33:43+0100	1675445623874	83																			
2023-02-03T18:33:45+0100	1675445625124	83																			
2023-02-03T18:33:46+0100	1675445626374	84																			
2023-02-03T18:33:47+0100	1675445627624	85																			
2023-02-03T18:33:48+0100	1675445628874	86																			
2023-02-03T18:33:50+0100	1675445630124	87																			
2023-02-03T18:33:51+0100	1675445631374	88																			
2023-02-03T18:33:52+0100	1675445632624	88																			
2023-02-03T18:33:53+0100	1675445633874	88																			
2023-02-03T18:33:55+0100	1675445635124	90																			
2023-02-03T18:33:56+0100	1675445636374	90																			
2023-02-03T18:33:57+0100	1675445637624	92																			
2023-02-03T18:33:58+0100	1675445638874	94																			
2023-02-03T18:34:00+0100	1675445640124	96																			
2023-02-03T18:34:01+0100	1675445641374	97																			
2023-02-03T18:34:02+0100	1675445642624	99																			
2023-02-03T18:34:03+0100	1675445643874	100																			
2023-02-03T18:34:05+0100	1675445645124	102																			
2023-02-03T18:34:06+0100	1675445646374	102																			
2023-02-03T18:34:07+0100	1675445647624	102																			
2023-02-03T18:34:08+0100	1675445648874	103																			
2023-02-03T18:34:10+0100	1675445650124	103																			
2023-02-03T18:34:11+0100	1675445651374	103																			
2023-02-03T18:34:12+0100	1675445652624	102																			
2023-02-03T18:34:13+0100	1675445653874	102																			
2023-02-03T18:34:15+0100	1675445655124	102																			
2023-02-03T18:34:16+0100	1675445656374	103																			
2023-02-03T18:34:17+0100	1675445657624	103																			
2023-02-03T18:34:18+0100	1675445658874	103																			
2023-02-03T18:34:20+0100	1675445660124	103																			
2023-02-03T18:34:21+0100	1675445661374	103																			
2023-02-03T18:34:22+0100	1675445662624	103																			
2023-02-03T18:34:23+0100	1675445663874	105																			
2023-02-03T18:34:25+0100	1675445665124	106																			
2023-02-03T18:34:26+0100	1675445666374	106																			
2023-02-03T18:34:27+0100	1675445667624	106																			
2023-02-03T18:34:28+0100	1675445668874	106																			
2023-02-03T18:34:30+0100	1675445670124	105																			
2023-02-03T18:34:31+0100	1675445671374	104																			
2023-02-03T18:34:32+0100	1675445672624	104																			
2023-02-03T18:34:33+0100	1675445673874	104																			
2023-02-03T18:34:35+0100	1675445675124	104																			
2023-02-03T18:34:36+0100	1675445676374	104																			
2023-02-03T18:34:37+0100	1675445677624	103																			
2023-02-03T18:34:38+0100	1675445678874	103																			
2023-02-03T18:34:40+0100	1675445680124	102																			
2023-02-03T18:34:41+0100	1675445681374	102																			
2023-02-03T18:34:42+0100	1675445682624	100																			
2023-02-03T18:34:43+0100	1675445683874	100																			
2023-02-03T18:34:45+0100	1675445685124	99																			
2023-02-03T18:34:46+0100	1675445686374	97																			
2023-02-03T18:34:47+0100	1675445687624	97																			
2023-02-03T18:34:48+0100	1675445688874	96																			
2023-02-03T18:34:50+0100	1675445690124	96																			
2023-02-03T18:34:51+0100	1675445691374	96																			
2023-02-03T18:34:52+0100	1675445692624	96																			
2023-02-03T18:34:53+0100	1675445693874	97																			
2023-02-03T18:34:55+0100	1675445695124	97																			
2023-02-03T18:34:56+0100	1675445696374	96																			
2023-02-03T18:34:57+0100	1675445697624	95																			
2023-02-03T18:34:58+0100	1675445698874	94																			
2023-02-03T18:35:00+0100	1675445700124	93																			
2023-02-03T18:35:01+0100	1675445701374	93																			
2023-02-03T18:35:02+0100	1675445702624	92																			
2023-02-03T18:35:03+0100	1675445703874	91																			
2023-02-03T18:35:05+0100	1675445705124	90																			
2023-02-03T18:35:06+0100	1675445706374	88																			
2023-02-03T18:35:07+0100	1675445707624	87																			
2023-02-03T18:35:08+0100	1675445708874	85																			
2023-02-03T18:35:10+0100	1675445710124	84																			
2023-02-03T18:35:11+0100	1675445711374	83																			
2023-02-03T18:35:12+0100	1675445712624	83																			
2023-02-03T18:35:13+0100	1675445713874	84																			
2023-02-03T18:35:15+0100	1675445715124	86																			
2023-02-03T18:35:16+0100	1675445716374	87																			
2023-02-03T18:35:17+0100	1675445717624	89																			
2023-02-03T18:35:18+0100	1675445718874	90																			
2023-02-03T18:35:20+0100	1675445720124	92																			
2023-02-03T18:35:21+0100	1675445721374	92																			
2023-02-03T18:35:22+0100	1675445722624	94																			
2023-02-03T18:35:23+0100	1675445723874	95																			
2023-02-03T18:35:25+0100	1675445725124	98																			
2023-02-03T18:35:26+0100	1675445726374	98																			
2023-02-03T18:35:27+0100	1675445727624	99																			
2023-02-03T18:35:28+0100	1675445728874	99																			
2023-02-03T18:35:30+0100	1675445730124	100																			
2023-02-03T18:35:31+0100	1675445731374	100																			
2023-02-03T18:35:32+0100	1675445732624	100																			
2023-02-03T18:35:33+0100	1675445733874	101																			
2023-02-03T18:35:35+0100	1675445735124	102																			
2023-02-03T18:35:36+0100	1675445736374	102																			
2023-02-03T18:35:37+0100	1675445737624	102																			
2023-02-03T18:35:38+0100	1675445738874	101																			
2023-02-03T18:35:40+0100	1675445740124	101																			
2023-02-03T18:35:41+0100	1675445741374	100																			
2023-02-03T18:35:42+0100	1675445742624	100																			
2023-02-03T18:35:43+0100	1675445743874	101																			
2023-02-03T18:35:45+0100	1675445745124	102																			
2023-02-03T18:35:46+0100	1675445746374	104																			
2023-02-03T18:35:47+0100	1675445747624	103																			
2023-02-03T18:35:48+0100	1675445748874	103																			
2023-02-03T18:35:50+0100	1675445750124	103																			
2023-02-03T18:35:51+0100	1675445751374	102																			
2023-02-03T18:35:52+0100	1675445752624	102																			
2023-02-03T18:35:53+0100	1675445753874	103																			
2023-02-03T18:35:55+0100	1675445755124	103																			
2023-02-03T18:35:56+0100	1675445756374	102																			
2023-02-03T18:35:57+0100	1675445757624	102																			
2023-02-03T18:35:58+0100	1675445758874	100																			
2023-02-03T18:36:00+0100	1675445760124	97																			
2023-02-03T18:36:01+0100	1675445761374	97																			
2023-02-03T18:36:02+0100	1675445762624	96																			
2023-02-03T18:36:03+0100	1675445763874	95																			
2023-02-03T18:36:05+0100	1675445765124	93																			
2023-02-03T18:36:06+0100	1675445766374	91																			
2023-02-03T18:36:07+0100	1675445767624	90																			
2023-02-03T18:36:08+0100	1675445768874	89																			
2023-02-03T18:36:10+0100	1675445770124	88																			
2023-02-03T18:36:11+0100	1675445771374	88																			
2023-02-03T18:36:12+0100	1675445772624	88																			
2023-02-03T18:36:13+0100	1675445773874	88																			
2023-02-03T18:36:15+0100	1675445775124	88																			
2023-02-03T18:36:16+0100	1675445776374	87																			
2023-02-03T18:36:17+0100	1675445777624	87																			
2023-02-03T18:36:18+0100	1675445778874	86																			
2023-02-03T18:36:20+0100	1675445780124	85																			
2023-02-03T18:36:21+0100	1675445781374	83																			
2023-02-03T18:36:22+0100	1675445782624	83																			
2023-02-03T18:36:23+0100	1675445783874	84																			
2023-02-03T18:36:25+0100	1675445785124	84																			
2023-02-03T18:36:26+0100	1675445786374	83																			
2023-02-03T18:36:27+0100	1675445787624	82																			
2023-02-03T18:36:28+0100	1675445788874	81																			
2023-02-03T18:36:30+0100	1675445790124	80																			
2023-02-03T18:36:31+0100	1675445791374	80																			
2023-02-03T18:36:32+0100	1675445792624	80																			
2023-02-03T18:36:33+0100	1675445793874	81																			
2023-02-03T18:36:35+0100	1675445795124	81																			
2023-02-03T18:36:36+0100	1675445796374	81																			
2023-02-03T18:36:37+0100	1675445797624	82																			
2023-02-03T18:36:38+0100	1675445798874	82																			
2023-02-03T18:36:40+0100	1675445800124	83																			
2023-02-03T18:36:41+0100	1675445801374	83																			
2023-02-03T18:36:42+0100	1675445802624	82																			
2023-02-03T18:36:43+0100	1675445803874	81																			
2023-02-03T18:36:45+0100	1675445805124	81																			
2023-02-03T18:36:46+0100	1675445806374	81																			
2023-02-03T18:36:47+0100	1675445807624	81																			
2023-02-03T18:36:48+0100	1675445808874	78																			
2023-02-03T18:36:50+0100	1675445810124	75																			
2023-02-03T18:36:51+0100	1675445811374	76																			
2023-02-03T18:36:52+0100	1675445812624	79																			
2023-02-03T18:36:53+0100	1675445813874	83																			
2023-02-03T18:36:55+0100	1675445815124	84																			
2023-02-03T18:36:56+0100	1675445816374	86																			
2023-02-03T18:36:57+0100	1675445817624	88																			
2023-02-03T18:36:58+0100	1675445818874	89																			
2023-02-03T18:37:00+0100	1675445820124	89																			
2023-02-03T18:37:01+0100	1675445821374	89																			
2023-02-03T18:37:02+0100	1675445822624	88																			
2023-02-03T18:37:03+0100	1675445823874	87																			
2023-02-03T18:37:05+0100	1675445825124	86																			
2023-02-03T18:37:06+0100	1675445826374	87																			
2023-02-03T18:37:07+0100	1675445827624	87																			
2023-02-03T18:37:08+0100	1675445828874	88																			
2023-02-03T18:37:10+0100	1675445830124	88																			
2023-02-03T18:37:11+0100	1675445831374	88																			
2023-02-03T18:37:12+0100	1675445832624	88																			
2023-02-03T18:37:13+0100	1675445833874	89																			
2023-02-03T18:37:15+0100	1675445835124	89																			
2023-02-03T18:37:16+0100	1675445836374	89																			
2023-02-03T18:37:17+0100	1675445837624	88																			
2023-02-03T18:37:18+0100	1675445838874	88																			
2023-02-03T18:37:20+0100	1675445840124	89																			
2023-02-03T18:37:21+0100	1675445841374	89																			
2023-02-03T18:37:22+0100	1675445842624	91																			
2023-02-03T18:37:23+0100	1675445843874	93																			
2023-02-03T18:37:25+0100	1675445845124	96																			
2023-02-03T18:37:26+0100	1675445846374	97																			
2023-02-03T18:37:27+0100	1675445847624	99																			
2023-02-03T18:37:28+0100	1675445848874	100																			
2023-02-03T18:37:30+0100	1675445850124	102																			
2023-02-03T18:37:31+0100	1675445851374	103																			
2023-02-03T18:37:32+0100	1675445852624	103																			
2023-02-03T18:37:33+0100	1675445853874	104																			
2023-02-03T18:37:35+0100	1675445855124	105																			
2023-02-03T18:37:36+0100	1675445856374	106																			
2023-02-03T18:37:37+0100	1675445857624	106																			
2023-02-03T18:37:38+0100	1675445858874	107																			
2023-02-03T18:37:40+0100	1675445860124	108																			
2023-02-03T18:37:41+0100	1675445861374	108																			
2023-02-03T18:37:42+0100	1675445862624	108																			
2023-02-03T18:37:43+0100	1675445863874	108																			
2023-02-03T18:37:45+0100	1675445865124	108																			
2023-02-03T18:37:46+0100	1675445866374	109																			
2023-02-03T18:37:47+0100	1675445867624	109																			
2023-02-03T18:37:48+0100	1675445868874	110																			
2023-02-03T18:37:50+0100	1675445870124	111																			
2023-02-03T18:37:51+0100	1675445871374	111																			
2023-02-03T18:37:52+0100	1675445872624	110																			
2023-02-03T18:37:53+0100	1675445873874	109																			
2023-02-03T18:37:55+0100	1675445875124	107																			
2023-02-03T18:37:56+0100	1675445876374	106																			
2023-02-03T18:37:57+0100	1675445877624	104																			
2023-02-03T18:37:58+0100	1675445878874	104																			
2023-02-03T18:38:00+0100	1675445880124	105																			
2023-02-03T18:38:01+0100	1675445881374	105																			
2023-02-03T18:38:02+0100	1675445882624	106																			
2023-02-03T18:38:03+0100	1675445883874	106																			
2023-02-03T18:38:05+0100	1675445885124	104																			
2023-02-03T18:38:06+0100	1675445886374	104																			
2023-02-03T18:38:07+0100	1675445887624	102																			
2023-02-03T18:38:08+0100	1675445888874	101																			
2023-02-03T18:38:10+0100	1675445890124	101																			
2023-02-03T18:38:11+0100	1675445891374	101																			
2023-02-03T18:38:12+0100	1675445892624	102																			
2023-02-03T18:38:13+0100	1675445893874	101																			
2023-02-03T18:38:15+0100	1675445895124	100																			
2023-02-03T18:38:16+0100	1675445896374	99																			
2023-02-03T18:38:17+0100	1675445897624	98																			
2023-02-03T18:38:18+0100	1675445898874	97																			
2023-02-03T18:38:20+0100	1675445900124	97																			
2023-02-03T18:38:21+0100	1675445901374	97																			
2023-02-03T18:38:22+0100	1675445902624	98																			
2023-02-03T18:38:23+0100	1675445903874	99																			
2023-02-03T18:38:25+0100	1675445905124	99																			
2023-02-03T18:38:26+0100	1675445906374	99																			
2023-02-03T18:38:27+0100	1675445907624	99																			
2023-02-03T18:38:28+0100	1675445908874	99																			
2023-02-03T18:38:30+0100	1675445910124	99																			
2023-02-03T18:38:31+0100	1675445911374	97																			
2023-02-03T18:38:32+0100	1675445912624	96																			
2023-02-03T18:38:33+0100	1675445913874	96																			
2023-02-03T18:38:35+0100	1675445915124	96																			
2023-02-03T18:38:36+0100	1675445916374	96																			
2023-02-03T18:38:37+0100	1675445917624	95																			
2023-02-03T18:38:38+0100	1675445918874	95																			
2023-02-03T18:38:40+0100	1675445920124	94																			
2023-02-03T18:38:41+0100	1675445921374	93																			
2023-02-03T18:38:42+0100	1675445922624	93																			
2023-02-03T18:38:43+0100	1675445923874	92																			
2023-02-03T18:38:45+0100	1675445925124	91																			
2023-02-03T18:38:46+0100	1675445926374	90																			
2023-02-03T18:38:47+0100	1675445927624	88																			
2023-02-03T18:38:48+0100	1675445928874	88																			
2023-02-03T18:38:50+0100	1675445930124	87																			
2023-02-03T18:38:51+0100	1675445931374	87																			
2023-02-03T18:38:52+0100	1675445932624	86																			
2023-02-03T18:38:53+0100	1675445933874	84																			
2023-02-03T18:38:55+0100	1675445935124	82																			
2023-02-03T18:38:56+0100	1675445936374	81																			
2023-02-03T18:38:57+0100	1675445937624	81																			
2023-02-03T18:38:58+0100	1675445938874	81																			
2023-02-03T18:39:00+0100	1675445940124	81																			
2023-02-03T18:39:01+0100	1675445941374	81																			
2023-02-03T18:39:02+0100	1675445942624	81																			
2023-02-03T18:39:03+0100	1675445943874	81																			
2023-02-03T18:39:05+0100	1675445945124	81																			
2023-02-03T18:39:06+0100	1675445946374	81																			
2023-02-03T18:39:07+0100	1675445947624	80																			
2023-02-03T18:39:08+0100	1675445948874	79																			
2023-02-03T18:39:10+0100	1675445950124	79																			
2023-02-03T18:39:11+0100	1675445951374	80																			
2023-02-03T18:39:12+0100	1675445952624	80																			
2023-02-03T18:39:13+0100	1675445953874	81																			
2023-02-03T18:39:15+0100	1675445955124	82																			
2023-02-03T18:39:16+0100	1675445956374	84																			
2023-02-03T18:39:17+0100	1675445957624	85																			
2023-02-03T18:39:18+0100	1675445958874	86																			
2023-02-03T18:39:20+0100	1675445960124	87																			
2023-02-03T18:39:21+0100	1675445961374	89																			
2023-02-03T18:39:22+0100	1675445962624	88																			
2023-02-03T18:39:23+0100	1675445963874	87																			
2023-02-03T18:39:25+0100	1675445965124	83																			
2023-02-03T18:39:26+0100	1675445966374	81																			
2023-02-03T18:39:27+0100	1675445967624	78																			
2023-02-03T18:39:28+0100	1675445968874	76																			
2023-02-03T18:39:30+0100	1675445970124	78																			
2023-02-03T18:39:31+0100	1675445971374	78																			
2023-02-03T18:39:32+0100	1675445972624	80																			
2023-02-03T18:39:33+0100	1675445973874	81																			
2023-02-03T18:39:35+0100	1675445975124	82																			
2023-02-03T18:39:36+0100	1675445976374	82																			
2023-02-03T18:39:37+0100	1675445977624	81																			
2023-02-03T18:39:38+0100	1675445978874	81																			
2023-02-03T18:39:40+0100	1675445980124	81																			
2023-02-03T18:39:41+0100	1675445981374	83																			
2023-02-03T18:39:42+0100	1675445982624	84																			
2023-02-03T18:39:43+0100	1675445983874	83																			
2023-02-03T18:39:45+0100	1675445985124	83																			
2023-02-03T18:39:46+0100	1675445986374	82																			
2023-02-03T18:39:47+0100	1675445987624	82																			
2023-02-03T18:39:48+0100	1675445988874	83																			
2023-02-03T18:39:50+0100	1675445990124	83																			
2023-02-03T18:39:51+0100	1675445991374	85																			
2023-02-03T18:39:52+0100	1675445992624	85																			
2023-02-03T18:39:53+0100	1675445993874	85																			
2023-02-03T18:39:55+0100	1675445995124	85																			
2023-02-03T18:39:56+0100	1675445996374	84																			
2023-02-03T18:39:57+0100	1675445997624	83																			
2023-02-03T18:39:58+0100	1675445998874	82																			
2023-02-03T18:40:00+0100	1675446000124	82																			
2023-02-03T18:40:01+0100	1675446001374	83																			
2023-02-03T18:40:02+0100	1675446002624	84																			
2023-02-03T18:40:03+0100	1675446003874	85																			
2023-02-03T18:40:05+0100	1675446005124	84																			
2023-02-03T18:40:06+0100	1675446006374	84																			
2023-02-03T18:40:07+0100	1675446007624	82																			
2023-02-03T18:40:08+0100	1675446008874	81																			
2023-02-03T18:40:10+0100	1675446010124	82																			
2023-02-03T18:40:11+0100	1675446011374	83																			
2023-02-03T18:40:12+0100	1675446012624	86																			
2023-02-03T18:40:13+0100	1675446013874	87																			
2023-02-03T18:40:15+0100	1675446015124	86																			
2023-02-03T18:40:16+0100	1675446016374	85																			
2023-02-03T18:40:17+0100	1675446017624	82																			
2023-02-03T18:40:18+0100	1675446018874	80																			
2023-02-03T18:40:20+0100	1675446020124	80																			
2023-02-03T18:40:21+0100	1675446021374	81																			
2023-02-03T18:40:22+0100	1675446022624	84																			
2023-02-03T18:40:23+0100	1675446023874	86																			
2023-02-03T18:40:25+0100	1675446025124	87																			
2023-02-03T18:40:26+0100	1675446026374	87																			
2023-02-03T18:40:27+0100	1675446027624	87																			
2023-02-03T18:40:28+0100	1675446028874	88																			
2023-02-03T18:40:30+0100	1675446030124	89																			
2023-02-03T18:40:31+0100	1675446031374	91																			
2023-02-03T18:40:32+0100	1675446032624	94																			
2023-02-03T18:40:33+0100	1675446033874	96																			
2023-02-03T18:40:35+0100	1675446035124	98																			
2023-02-03T18:40:36+0100	1675446036374	100																			
2023-02-03T18:40:37+0100	1675446037624	101																			
2023-02-03T18:40:38+0100	1675446038874	103																			
2023-02-03T18:40:40+0100	1675446040124	104																			
2023-02-03T18:40:41+0100	1675446041374	104																			
2023-02-03T18:40:42+0100	1675446042624	104																			
2023-02-03T18:40:43+0100	1675446043874	105																			
2023-02-03T18:40:45+0100	1675446045124	105																			
2023-02-03T18:40:46+0100	1675446046374	105																			
2023-02-03T18:40:47+0100	1675446047624	106																			
2023-02-03T18:40:48+0100	1675446048874	106																			
2023-02-03T18:40:50+0100	1675446050124	106																			
2023-02-03T18:40:51+0100	1675446051374	106																			
2023-02-03T18:40:52+0100	1675446052624	106																			
2023-02-03T18:40:53+0100	1675446053874	106																			
2023-02-03T18:40:55+0100	1675446055124	107																			
2023-02-03T18:40:56+0100	1675446056374	107																			
2023-02-03T18:40:57+0100	1675446057624	108																			
2023-02-03T18:40:58+0100	1675446058874	109																			
2023-02-03T18:41:00+0100	1675446060124	110																			
2023-02-03T18:41:01+0100	1675446061374	110																			
2023-02-03T18:41:02+0100	1675446062624	111																			
2023-02-03T18:41:03+0100	1675446063874	111																			
2023-02-03T18:41:05+0100	1675446065124	111																			
2023-02-03T18:41:06+0100	1675446066374	112																			
2023-02-03T18:41:07+0100	1675446067624	112																			
2023-02-03T18:41:08+0100	1675446068874	113																			
2023-02-03T18:41:10+0100	1675446070124	113																			
2023-02-03T18:41:11+0100	1675446071374	113																			
2023-02-03T18:41:12+0100	1675446072624	113																			
2023-02-03T18:41:13+0100	1675446073874	113																			
2023-02-03T18:41:15+0100	1675446075124	113																			
2023-02-03T18:41:16+0100	1675446076374	114																			
2023-02-03T18:41:17+0100	1675446077624	114																			
2023-02-03T18:41:18+0100	1675446078874	114																			
2023-02-03T18:41:20+0100	1675446080124	114																			
2023-02-03T18:41:21+0100	1675446081374	112																			
2023-02-03T18:41:22+0100	1675446082624	110																			
2023-02-03T18:41:23+0100	1675446083874	108																			
2023-02-03T18:41:25+0100	1675446085124	108																			
2023-02-03T18:41:26+0100	1675446086374	108																			
2023-02-03T18:41:27+0100	1675446087624	107																			
2023-02-03T18:41:28+0100	1675446088874	107																			
2023-02-03T18:41:30+0100	1675446090124	109																			
2023-02-03T18:41:31+0100	1675446091374	111																			
2023-02-03T18:41:32+0100	1675446092624	113																			
